temp_lo_id,question_text,question_type,suggested_solution,difficulty
LO-C9-08,Cho một đa giác đều n cạnh nội tiếp đường tròn (O). Chứng minh rằng các tiếp tuyến của đường tròn tại các đỉnh của đa giác tạo thành một đa giác đều n cạnh khác.,tự luận,"Gọi đa giác đều nội tiếp là $$A_1A_2...A_n$$. Gọi các tiếp tuyến tại các đỉnh cắt nhau tạo thành đa giác $$B_1B_2...B_n$$. \nXét hai tam giác $$OA_1B_1$$ và $$OA_2B_1$$. Chúng bằng nhau (cạnh huyền - cạnh góc vuông). Suy ra $$B_1A_1 = B_1A_2$$ và $$\angle OB_1A_1 = \angle OB_1A_2$$. \nDo đó, $$OB_1$$ là phân giác của góc $$A_1OA_2$$. (Sai, phân giác góc $$A_1B_1A_2$$).\nXét các tam giác $$B_1A_1A_2, B_2A_2A_3, ...$$ \nTa có $$A_1A_2 = A_2A_3 = ...$$ (cạnh đa giác đều).\nTa có $$\angle OA_1B_1 = 90^\circ$$. \nXét các tam giác cân $$OA_1A_2, OA_2A_3, ...$$ chúng bằng nhau (c.c.c).\nSuy ra các góc ở đỉnh O bằng nhau, các góc ở đáy bằng nhau. $$\angle OA_1A_2 = \angle OA_2A_1 = ...$$\nXét các tam giác $$B_1A_1A_2, B_2A_2A_3, ...$$ \nTa có $$\angle B_1A_1A_2 = \angle OA_2A_1$$ (góc tạo bởi tiếp tuyến và dây cung). (Sai, $$\angle B_1A_1O = 90$$). \nTa có $$\angle B_1A_1A_2 = 90 - \angle OA_1A_2$$. Tương tự $$\angle B_1A_2A_1 = 90 - \angle OA_2A_1$$. Do $$\angle OA_1A_2 = \angle OA_2A_1$$, nên $$\angle B_1A_1A_2 = \angle B_1A_2A_1$$. Tam giác $$B_1A_1A_2$$ cân tại $$B_1$$. \nTương tự, các tam giác $$B_2A_2A_3, ...$$ đều là tam giác cân.\nDo các tam giác $$OA_1A_2, OA_2A_3, ...$$ bằng nhau, nên các tam giác $$B_1A_1A_2, B_2A_2A_3, ...$$ cũng bằng nhau.\nSuy ra các cạnh $$B_1B_2, B_2B_3, ...$$ bằng nhau và các góc $$\angle B_1, \angle B_2, ...$$ bằng nhau.\nVậy đa giác tạo bởi các tiếp tuyến là một đa giác đều.",vận dụng cao
LO-C9-09,Cho hình vuông cạnh a. Tính bán kính R của đường tròn ngoại tiếp.,tự luận,Đường tròn ngoại tiếp hình vuông có đường kính bằng đường chéo của hình vuông.\nĐường chéo của hình vuông cạnh a là $$d = a\sqrt{2}$$.\nBán kính đường tròn ngoại tiếp là $$R = \frac{d}{2} = \frac{a\sqrt{2}}{2}$$.,nhận biết
LO-C9-09,Cho hình vuông cạnh a. Tính bán kính r của đường tròn nội tiếp.,tự luận,Đường tròn nội tiếp hình vuông có đường kính bằng cạnh của hình vuông.\nĐường kính d = a.\nBán kính đường tròn nội tiếp là $$r = \frac{d}{2} = \frac{a}{2}$$.,nhận biết
LO-C9-09,Cho lục giác đều cạnh a. Tính bán kính R của đường tròn ngoại tiếp.,tự luận,"Trong một lục giác đều, độ dài cạnh bằng bán kính của đường tròn ngoại tiếp nó.\nVậy, R = a.",thông hiểu
LO-C9-09,Cho lục giác đều cạnh a. Tính bán kính r của đường tròn nội tiếp.,tự luận,"Bán kính đường tròn nội tiếp (r) của một lục giác đều chính là đường cao của tam giác đều có cạnh là a (tạo bởi tâm và một cạnh của lục giác).\nĐường cao của tam giác đều cạnh a là $$h = \frac{a\sqrt{3}}{2}$$.\nVậy, $$r = \frac{a\sqrt{3}}{2}$$.",vận dụng
LO-C9-09,Thiết lập công thức tổng quát tính bán kính R của đường tròn ngoại tiếp một đa giác đều n cạnh theo độ dài cạnh a.,tự luận,"Xét một tam giác cân OAB tạo bởi tâm O và cạnh AB = a của đa giác đều n cạnh. R = OA = OB.\nKẻ đường cao OH, H là trung điểm AB, nên AH = a/2.\nGóc ở tâm $$\angle AOB = \frac{360^\circ}{n}$$. Do đó, $$\angle AOH = \frac{1}{2}\angle AOB = \frac{180^\circ}{n}$$.\nTrong tam giác vuông OHA, ta có:\n$$sin(\angle AOH) = \frac{AH}{OA} = \frac{a/2}{R}$$\\$$R = \frac{a/2}{sin(180^\circ/n)} = \frac{a}{2sin(180^\circ/n)}$$.",vận dụng cao
LO-C9-10,Kể tên hai vật thể trong đời sống hàng ngày có hình dạng là một đa giác đều.,tự luận,"Hai vật thể có hình dạng đa giác đều là:\n1. Biển báo giao thông 'Stop' (hình bát giác đều).\n2. Con ốc vít, bu lông (thường có đầu hình lục giác đều).",nhận biết
LO-C9-10,"Trong tự nhiên, cấu trúc của tổ ong có dạng hình gì? Tại sao cấu trúc đó lại hiệu quả?",tự luận,"Cấu trúc của tổ ong có dạng các hình lục giác đều xếp sát vào nhau.\nCấu trúc này hiệu quả vì:\n- Nó lấp đầy mặt phẳng mà không để lại khoảng trống.\n- Với một chu vi cho trước, hình lục giác đều là hình có diện tích lớn nhất trong số các hình có thể lấp đầy mặt phẳng (tam giác đều, hình vuông, lục giác đều). Điều này giúp ong tiết kiệm sáp ong tối đa mà vẫn có không gian chứa mật lớn nhất.",thông hiểu
LO-C9-10,Mặt cắt của một viên kim cương thường được tạo hình theo dạng các đa giác. Việc này có mục đích gì?,tự luận,"Việc cắt gọt kim cương theo dạng các mặt đa giác (thường là các tam giác, hình thang) có mục đích tối ưu hóa sự phản xạ và khúc xạ ánh sáng bên trong viên kim cương. Cách sắp xếp các mặt đa giác này giúp ánh sáng đi vào sẽ được phản xạ toàn phần nhiều lần bên trong trước khi thoát ra ngoài qua mặt trên, tạo ra hiệu ứng lấp lánh và rực rỡ đặc trưng của kim cương.",vận dụng
LO-C9-10,Hãy quan sát một quả bóng đá truyền thống (gồm các miếng da đen và trắng). Các miếng da này có hình dạng là những đa giác đều nào?,tự luận,Một quả bóng đá truyền thống được ghép từ các miếng da có hình dạng là các đa giác đều:\n- Các miếng màu trắng là hình lục giác đều (6 cạnh).\n- Các miếng màu đen là hình ngũ giác đều (5 cạnh).,vận dụng
LO-C9-10,"Tại sao các kiến trúc sư và kỹ sư thường sử dụng các cấu trúc dạng tam giác (một loại đa giác) trong việc xây dựng các cây cầu, mái nhà, và các công trình lớn khác?",tự luận,"Các cấu trúc dạng tam giác được sử dụng rộng rãi vì tam giác là một hình đa giác có tính ổn định và cứng cáp nhất. \n- **Tính cứng cáp:** Một khung hình tam giác không thể bị biến dạng (méo đi) nếu độ dài các cạnh của nó không đổi. Ngược lại, một khung hình tứ giác có thể dễ dàng bị xô lệch thành hình bình hành.\n- **Phân bổ lực:** Cấu trúc tam giác giúp phân bổ lực tác động (như trọng lượng, sức gió) đều ra các cạnh và các nút, giúp toàn bộ kết cấu trở nên vững chắc và chịu lực tốt hơn.",vận dụng cao
LO-C10-01,Kể tên các yếu tố cơ bản của một hình trụ.,tự luận,"Các yếu tố cơ bản của một hình trụ bao gồm:\n- Hai đáy: là hai hình tròn bằng nhau và nằm trên hai mặt phẳng song song.\n- Bán kính đáy (R): là bán kính của hai hình tròn đáy.\n- Chiều cao (h): là khoảng cách giữa hai mặt phẳng đáy.\n- Đường sinh (l): là đoạn thẳng nối hai điểm tương ứng trên hai đường tròn đáy. Trong hình trụ đứng, đường sinh vuông góc với hai đáy và có độ dài bằng chiều cao (l = h).",nhận biết
LO-C10-01,"Khi quay một hình chữ nhật ABCD quanh cạnh AB cố định, ta được hình gì? Nêu rõ đâu là chiều cao, đâu là bán kính đáy của hình đó.",tự luận,"Khi quay một hình chữ nhật ABCD quanh cạnh AB cố định, ta được một hình trụ.\n- Chiều cao của hình trụ là cạnh quay AB (h = AB).\n- Bán kính đáy của hình trụ là cạnh kề với cạnh quay, tức là AD hoặc BC (R = AD = BC).",nhận biết
LO-C10-01,"Một lon sữa đặc có dạng hình trụ. Hãy chỉ ra trên lon sữa đâu là hai đáy, chiều cao và đường sinh của nó.",tự luận,"- Hai đáy của lon sữa là mặt trên và mặt dưới của lon, là hai hình tròn bằng nhau.\n- Chiều cao là khoảng cách thẳng đứng giữa mặt trên và mặt dưới.\n- Đường sinh là bất kỳ đường thẳng nào trên thân lon song song với trục của lon.",thông hiểu
LO-C10-01,"Trong một hình trụ, mối quan hệ giữa đường sinh (l) và chiều cao (h) là gì?",tự luận,"Trong một hình trụ (đứng), đường sinh song song và bằng với trục của hình trụ, đồng thời vuông góc với hai mặt phẳng đáy. Do đó, độ dài của đường sinh bằng với chiều cao của hình trụ.\n$$l = h$$",thông hiểu
LO-C10-01,"Cắt một hình trụ bởi một mặt phẳng song song với trục của nó, ta được thiết diện là hình gì?",tự luận,"Khi cắt một hình trụ bởi một mặt phẳng song song với trục của nó, thiết diện thu được là một hình chữ nhật. Hai cạnh của hình chữ nhật này là hai đường sinh của hình trụ, và hai cạnh còn lại là hai dây cung của hai đường tròn đáy.",vận dụng
LO-C10-02,Viết công thức tính diện tích xung quanh và diện tích toàn phần của hình trụ có bán kính đáy R và chiều cao h.,tự luận,- Công thức tính diện tích xung quanh của hình trụ là:\n$$S_{xq} = 2\pi Rh$$\- Công thức tính diện tích toàn phần của hình trụ là tổng diện tích xung quanh và diện tích hai đáy:\n$$S_{tp} = S_{xq} + 2S_{đáy} = 2\pi Rh + 2\pi R^2$$,nhận biết
LO-C10-02,Tính diện tích xung quanh của một hình trụ có bán kính đáy là 3cm và chiều cao là 10cm. (Lấy $$\pi \approx 3.14$$),tự luận,"Áp dụng công thức tính diện tích xung quanh hình trụ:\n$$S_{xq} = 2\pi Rh$$\n$$S_{xq} = 2\pi \cdot 3 \cdot 10 = 60\pi$$ (cm²).\nLấy $$\pi \approx 3.14$$, ta có:\n$$S_{xq} \approx 60 \cdot 3.14 = 188.4$$ (cm²).",thông hiểu
LO-C10-02,Một thùng sơn hình trụ có đường kính đáy là 30cm và chiều cao là 40cm. Tính diện tích vật liệu cần thiết để làm ra chiếc thùng đó (có cả nắp). (Làm tròn đến cm²),tự luận,"Diện tích vật liệu cần thiết chính là diện tích toàn phần của hình trụ.\n- Đường kính đáy d = 30cm, suy ra bán kính đáy R = 15cm.\n- Chiều cao h = 40cm.\n- Diện tích xung quanh: $$S_{xq} = 2\pi Rh = 2\pi(15)(40) = 1200\pi$$ cm².\n- Diện tích hai đáy: $$2S_{đáy} = 2\pi R^2 = 2\pi(15^2) = 450\pi$$ cm².\n- Diện tích toàn phần: $$S_{tp} = 1200\pi + 450\pi = 1650\pi$$ cm².\nLấy $$\pi \approx 3.14159$$, ta có:\n$$S_{tp} \approx 1650 \cdot 3.14159 \approx 5183$$ cm².",vận dụng
LO-C10-02,Một hình trụ có diện tích xung quanh là $$80\pi$$ cm² và bán kính đáy là 4cm. Tính chiều cao của hình trụ.,tự luận,"Ta có công thức: $$S_{xq} = 2\pi Rh$$\nTheo đề bài: $$80\pi = 2\pi \cdot 4 \cdot h$$\n$$80\pi = 8\pi h$$\nChia cả hai vế cho $$8\pi$$, ta được:\n$$h = \frac{80\pi}{8\pi} = 10$$ cm.\nVậy, chiều cao của hình trụ là 10cm.",vận dụng
LO-C10-02,"Khi trải phẳng mặt xung quanh của một hình trụ, ta được một hình chữ nhật có chiều dài 20cm và chiều rộng 10cm. Tính bán kính đáy của hình trụ, biết rằng chiều rộng của hình chữ nhật là chiều cao của hình trụ.",tự luận,"Khi trải phẳng mặt xung quanh của hình trụ, ta được một hình chữ nhật có:\n- Chiều rộng bằng chiều cao của hình trụ: h = 10cm.\n- Chiều dài bằng chu vi của đường tròn đáy: C = 20cm.\nTa có công thức chu vi đường tròn đáy: $$C = 2\pi R$$\n$$20 = 2\pi R$$\n$$R = \frac{20}{2\pi} = \frac{10}{\pi}$$ cm.\nVậy, bán kính đáy của hình trụ là $$\frac{10}{\pi}$$ cm.",vận dụng cao
LO-C10-03,Viết công thức tính thể tích của một khối trụ có bán kính đáy R và chiều cao h.,tự luận,Công thức tính thể tích của một khối trụ là:\n$$V = S_{đáy} \cdot h = \pi R^2 h$$,nhận biết
LO-C10-03,Tính thể tích của một khối trụ có bán kính đáy là 5cm và chiều cao là 12cm.,tự luận,Áp dụng công thức tính thể tích khối trụ:\n$$V = \pi R^2 h$$\n$$V = \pi \cdot 5^2 \cdot 12 = \pi \cdot 25 \cdot 12 = 300\pi$$ (cm³).,thông hiểu
LO-C10-03,"Một bể nước hình trụ có đường kính đáy là 2m và chiều cao là 1.5m. Hỏi bể có thể chứa được tối đa bao nhiêu lít nước? (Biết 1 m³ = 1000 lít, lấy $$\pi \approx 3.14$$)",tự luận,"1. Tính bán kính đáy: R = đường kính / 2 = 2 / 2 = 1m.\n2. Tính thể tích của bể:\n$$V = \pi R^2 h = \pi \cdot 1^2 \cdot 1.5 = 1.5\pi$$ (m³).\n3. Tính thể tích theo lít:\n$$V \approx 1.5 \cdot 3.14 = 4.71$$ (m³).\n$$4.71 \text{ m³} = 4.71 \cdot 1000 = 4710$$ (lít).\nVậy, bể có thể chứa được tối đa 4710 lít nước.",vận dụng
LO-C10-03,Một khối trụ có thể tích là $$250\pi$$ cm³ và chiều cao là 10cm. Tính bán kính đáy của khối trụ.,tự luận,"Ta có công thức: $$V = \pi R^2 h$$\nTheo đề bài: $$250\pi = \pi \cdot R^2 \cdot 10$$\nChia cả hai vế cho $$10\pi$$, ta được:\n$$25 = R^2$$\n$$R = \sqrt{25} = 5$$ cm.\nVậy, bán kính đáy của khối trụ là 5cm.",vận dụng
LO-C10-03,"Cho một hình chữ nhật ABCD có AB = 6cm, AD = 4cm. Quay hình chữ nhật này một vòng quanh cạnh AB ta được khối trụ (T1), quay một vòng quanh cạnh AD ta được khối trụ (T2). So sánh thể tích của (T1) và (T2).",tự luận,"1. Tính thể tích khối trụ (T1) - quay quanh AB:\n- Chiều cao h1 = AB = 6cm.\n- Bán kính đáy R1 = AD = 4cm.\n- Thể tích: $$V_1 = \pi R_1^2 h_1 = \pi \cdot 4^2 \cdot 6 = 96\pi$$ (cm³).\n2. Tính thể tích khối trụ (T2) - quay quanh AD:\n- Chiều cao h2 = AD = 4cm.\n- Bán kính đáy R2 = AB = 6cm.\n- Thể tích: $$V_2 = \pi R_2^2 h_2 = \pi \cdot 6^2 \cdot 4 = 144\pi$$ (cm³).\n3. So sánh:\nVì $$96\pi < 144\pi$$, nên $$V_1 < V_2$$. Thể tích khối trụ (T2) lớn hơn thể tích khối trụ (T1).",vận dụng cao
LO-C10-04,Kể tên các yếu tố cơ bản của một hình nón.,tự luận,Các yếu tố cơ bản của một hình nón bao gồm:\n- Đáy: là một hình tròn.\n- Đỉnh (S): là điểm nằm ngoài mặt phẳng đáy.\n- Bán kính đáy (R): là bán kính của hình tròn đáy.\n- Chiều cao (h): là khoảng cách từ đỉnh đến mặt phẳng đáy.\n- Đường sinh (l): là đoạn thẳng nối đỉnh với một điểm bất kỳ trên đường tròn đáy.,nhận biết
LO-C10-04,"Khi quay một tam giác vuông ABC quanh cạnh góc vuông AB cố định, ta được hình gì? Nêu rõ đâu là chiều cao, bán kính đáy và đường sinh của hình đó.",tự luận,"Khi quay một tam giác vuông ABC quanh cạnh góc vuông AB cố định, ta được một hình nón.\n- Chiều cao của hình nón là cạnh quay AB (h = AB).\n- Bán kính đáy của hình nón là cạnh góc vuông còn lại AC (R = AC).\n- Đường sinh của hình nón là cạnh huyền BC (l = BC).",nhận biết
LO-C10-04,"Một chiếc nón lá có dạng hình nón. Hãy chỉ ra trên chiếc nón đâu là đỉnh, đáy, đường sinh và chiều cao của nó.",tự luận,"- Đỉnh của nón là chóp nhọn của chiếc nón.\n- Đáy của nón là miệng nón, có dạng hình tròn.\n- Đường sinh là khoảng cách từ đỉnh nón đến một điểm bất kỳ trên vành nón (miệng nón).\n- Chiều cao là khoảng cách thẳng đứng từ đỉnh nón xuống mặt phẳng chứa miệng nón.",thông hiểu
LO-C10-04,"Viết hệ thức liên hệ giữa bán kính đáy (R), chiều cao (h) và đường sinh (l) của một hình nón.",tự luận,"Bán kính đáy (R), chiều cao (h) và đường sinh (l) của một hình nón tạo thành một tam giác vuông, với đường sinh là cạnh huyền.\nTheo định lý Pytago, ta có hệ thức:\n$$l^2 = R^2 + h^2$$",thông hiểu
LO-C10-04,Một hình nón có bán kính đáy 6cm và đường sinh 10cm. Tính chiều cao của hình nón.,tự luận,"Áp dụng hệ thức $$l^2 = R^2 + h^2$$, ta có:\n$$10^2 = 6^2 + h^2$$\n$$100 = 36 + h^2$$\n$$h^2 = 100 - 36 = 64$$\n$$h = \sqrt{64} = 8$$ cm.\nVậy, chiều cao của hình nón là 8cm.",vận dụng
LO-C10-05,Viết công thức tính diện tích xung quanh và diện tích toàn phần của hình nón có bán kính đáy R và đường sinh l.,tự luận,- Công thức tính diện tích xung quanh của hình nón là:\n$$S_{xq} = \pi Rl$$\- Công thức tính diện tích toàn phần của hình nón là tổng diện tích xung quanh và diện tích đáy:\n$$S_{tp} = S_{xq} + S_{đáy} = \pi Rl + \pi R^2$$,nhận biết
LO-C10-05,Tính diện tích xung quanh của một hình nón có bán kính đáy là 5cm và đường sinh là 12cm.,tự luận,Áp dụng công thức tính diện tích xung quanh hình nón:\n$$S_{xq} = \pi Rl$$\n$$S_{xq} = \pi \cdot 5 \cdot 12 = 60\pi$$ (cm²).,thông hiểu
LO-C10-05,Tính diện tích toàn phần của một hình nón có bán kính đáy 6cm và chiều cao 8cm.,tự luận,1. Tính độ dài đường sinh (l):\n$$l = \sqrt{R^2 + h^2} = \sqrt{6^2 + 8^2} = \sqrt{36 + 64} = \sqrt{100} = 10$$ cm.\n2. Tính diện tích xung quanh:\n$$S_{xq} = \pi Rl = \pi \cdot 6 \cdot 10 = 60\pi$$ (cm²).\n3. Tính diện tích đáy:\n$$S_{đáy} = \pi R^2 = \pi \cdot 6^2 = 36\pi$$ (cm²).\n4. Tính diện tích toàn phần:\n$$S_{tp} = S_{xq} + S_{đáy} = 60\pi + 36\pi = 96\pi$$ (cm²).,vận dụng
